COMMON_NAME,LATITUDE,LONGITUDE
Black_backed_Woodpecker,39.3519444,-120.1025
Black_backed_Woodpecker,39.3519444,-120.1025
Black_backed_Woodpecker,39.324716,-120.244466
Black_backed_Woodpecker,39.324716,-120.244466
Black_backed_Woodpecker,39.324716,-120.244466
Black_backed_Woodpecker,39.3519444,-120.1025
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.323,-120.60004
Black_backed_Woodpecker,39.323,-120.60004
Black_backed_Woodpecker,39.3385199,-120.3357575
Black_backed_Woodpecker,39.4200164,-120.6528854
Black_backed_Woodpecker,39.3385199,-120.3357575
Black_backed_Woodpecker,39.324716,-120.244466
Black_backed_Woodpecker,39.3382805,-120.3337669
Black_backed_Woodpecker,39.3382805,-120.3337669
Black_backed_Woodpecker,39.4319172,-120.2373791
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.4060909,-120.0860596
Black_backed_Woodpecker,39.3340485,-120.2746725
Black_backed_Woodpecker,39.3715941,-120.2811703
Black_backed_Woodpecker,39.3230011,-120.1737238
Black_backed_Woodpecker,39.3795434,-120.6782741
Black_backed_Woodpecker,39.3795434,-120.6782741
Black_backed_Woodpecker,39.4319172,-120.2373791
Black_backed_Woodpecker,39.365522,-120.349145
Black_backed_Woodpecker,39.4319172,-120.2373791
Black_backed_Woodpecker,39.4319172,-120.2373791
Black_backed_Woodpecker,39.4319172,-120.2373791
Black_backed_Woodpecker,39.3179644,-120.3257418
Black_backed_Woodpecker,39.3717284,-120.6908694
Black_backed_Woodpecker,39.3984639,-120.2709818
Black_backed_Woodpecker,39.3785664,-120.6859785
Black_backed_Woodpecker,39.3382805,-120.3337669
Black_backed_Woodpecker,39.3382805,-120.3337669
Black_backed_Woodpecker,39.3411017,-120.3401694
Black_backed_Woodpecker,39.3732149,-120.257085
Black_backed_Woodpecker,39.3732149,-120.257085
Black_backed_Woodpecker,39.3792475,-120.4708734
Black_backed_Woodpecker,39.3792475,-120.4708734
Black_backed_Woodpecker,39.3521269,-120.3607368
Black_backed_Woodpecker,39.3521269,-120.3607368
Black_backed_Woodpecker,39.3632229,-120.364933
Black_backed_Woodpecker,39.3632229,-120.364933
Black_backed_Woodpecker,39.40951,-120.61715
Black_backed_Woodpecker,39.40951,-120.61715
Black_backed_Woodpecker,39.2982734,-120.3796434
Black_backed_Woodpecker,39.2895151,-120.4395828
Black_backed_Woodpecker,39.3014947,-120.3171587
Black_backed_Woodpecker,39.2219,-120.199833
Black_backed_Woodpecker,39.176333,-120.248716
Black_backed_Woodpecker,39.2928599,-120.2542877
Black_backed_Woodpecker,39.1736111,-120.2311111
Black_backed_Woodpecker,39.178616,-120.227516
Black_backed_Woodpecker,39.1736111,-120.2311111
Black_backed_Woodpecker,39.14786,-120.17823
Black_backed_Woodpecker,39.1466368,-120.1740038
Black_backed_Woodpecker,39.2589,-120.0743
Black_backed_Woodpecker,39.2978,-120.0772
